FHLBank,FIPSStateCode,FIPSCountyCode,Income,Purpose,Term,First,BoAge,Occup,Rate,Amount,BoCreditScore,PropType
Cincinnati,39,61,123708,2,300,2,45,1,0.0338,260000,5,PT02
Cincinnati,39,61,212493,2,180,2,52,1,0.03,417000,5,PT01
Cincinnati,39,25,43200,2,360,2,29,1,0.0338,150000,5,PT01
Cincinnati,39,25,31128,2,360,2,40,1,0.0338,57900,5,PT01
Cincinnati,39,61,150396,2,360,2,28,1,0.0338,152800,5,PT01
Cincinnati,39,61,119784,2,312,2,44,1,0.0325,228000,4,PT01
Cincinnati,21,37,53196,2,360,2,53,1,0.0338,104000,5,PT01
Cincinnati,39,45,112829,1,360,2,29,1,0.0338,214650,4,PT01
Cincinnati,39,61,134736,2,360,2,62,1,0.0338,234900,5,PT01
Cincinnati,39,61,70655,1,360,1,47,1,0.0325,180330,5,PT01
Cincinnati,39,25,120000,2,310,2,37,1,0.0325,382000,4,PT01
Cincinnati,39,165,87540,2,348,2,46,1,0.0325,269800,5,PT02
Cincinnati,39,165,110568,2,300,2,46,1,0.0325,175000,5,PT02
Cincinnati,39,165,189192,2,360,2,35,1,0.0338,237000,5,PT01
Cincinnati,18,47,96396,2,360,2,62,1,0.0338,120000,5,PT01
Cincinnati,39,165,148500,2,360,2,43,1,0.0338,285600,5,PT02
Cincinnati,39,61,156456,1,360,1,60,1,0.0338,266000,4,PT02
Cincinnati,18,135,46284,1,360,2,49,1,0.035,30800,3,PT01
Cincinnati,18,97,49392,2,360,2,63,1,0.0338,100550,4,PT02
Cincinnati,18,57,80544,2,360,2,58,1,0.035,222000,5,PT02
Cincinnati,18,97,25020,2,360,2,74,1,0.035,85000,5,PT02
Cincinnati,39,49,436042,2,360,2,53,1,0.0325,392000,4,PT01
Cincinnati,39,165,125868,2,360,2,35,1,0.0325,417000,5,PT01
Cincinnati,18,97,24996,2,360,2,81,1,0.0338,65000,4,PT02
Cincinnati,18,81,129828,2,300,2,40,1,0.0338,211500,5,PT02
Cincinnati,18,97,60348,2,360,2,45,1,0.0338,116000,5,PT02
Cincinnati,18,57,113208,2,289,2,42,1,0.0338,152350,5,PT02
Cincinnati,18,57,101736,2,360,2,38,1,0.0338,223250,5,PT02
Cincinnati,39,113,99996,2,360,2,38,1,0.0338,280000,5,PT02
Cincinnati,39,113,147996,2,360,2,37,1,0.0338,349400,5,PT01
Cincinnati,39,109,85920,2,360,2,65,1,0.0338,192600,5,PT01
Cincinnati,39,17,60300,2,360,2,39,1,0.0338,192000,4,PT02
Cincinnati,39,63,70247,1,360,2,29,1,0.035,99000,5,PT01
Cincinnati,39,49,62277,2,360,2,55,1,0.0313,163000,3,PT02
Cincinnati,39,61,163691,2,360,2,34,1,0.0338,400000,4,PT01
Cincinnati,21,19,132628,1,360,2,37,1,0.0363,175500,3,PT01
Cincinnati,18,97,76392,1,360,2,32,1,0.035,166250,5,PT02
Cincinnati,18,105,38268,2,360,2,71,1,0.0338,82500,5,PT01
Cincinnati,18,3,78480,2,360,2,29,1,0.0338,83350,5,PT01
Cincinnati,18,5,81576,2,360,2,39,1,0.035,271300,5,PT02
Cincinnati,18,5,105840,2,360,2,27,1,0.035,160000,4,PT01
Cincinnati,39,61,50508,2,360,2,32,1,0.0338,147500,5,PT01
Cincinnati,39,17,129828,1,360,2,39,1,0.0338,220000,5,PT02
Cincinnati,21,37,58120,1,360,2,26,1,0.035,138400,4,PT01
Cincinnati,39,61,40920,1,360,2,26,1,0.0338,94500,5,PT01
Cincinnati,39,25,72972,2,360,2,34,1,0.0338,107400,5,PT01
Cincinnati,39,17,137712,2,360,2,58,1,0.0338,354000,5,PT01
Cincinnati,39,165,61908,2,360,2,47,1,0.0338,100000,4,PT02
Cincinnati,39,17,79752,2,360,2,42,1,0.0338,172000,4,PT02
Cincinnati,39,17,213528,2,360,2,40,1,0.0338,148000,5,PT02
Cincinnati,39,61,34008,1,360,1,28,1,0.0338,80000,5,PT01
Cincinnati,39,165,113136,2,360,2,56,1,0.035,220000,5,PT02
Cincinnati,39,61,33564,2,360,2,63,1,0.0338,60000,5,PT01
Cincinnati,18,57,85896,2,360,2,47,1,0.0338,172500,4,PT02
Cincinnati,21,15,111941,1,360,2,29,1,0.0338,260900,5,PT01
Cincinnati,39,61,87600,1,360,1,28,1,0.0338,250000,5,PT01
Cincinnati,39,17,51168,1,360,2,50,1,0.0338,143250,5,PT01
Cincinnati,39,61,64992,1,360,2,46,1,0.0338,180500,5,PT02
Cincinnati,39,25,66324,1,360,2,26,1,0.0338,200000,4,PT02
Cincinnati,21,67,110024,2,360,2,45,1,0.035,280000,5,PT01
Cincinnati,39,117,34128,1,360,1,50,1,0.0363,57600,3,PT01
Cincinnati,39,165,88920,1,360,2,63,1,0.0338,66000,5,PT06
Cincinnati,39,109,80676,2,360,2,28,1,0.0338,183000,5,PT01
Cincinnati,21,37,176964,2,360,2,65,1,0.0338,412500,5,PT01
Cincinnati,21,117,124694,2,360,2,40,1,0.0338,240000,5,PT01
Cincinnati,39,61,102480,1,360,2,65,1,0.0338,240000,5,PT02
Cincinnati,21,15,103510,1,360,2,40,1,0.0338,221600,5,PT02
Cincinnati,21,15,77880,1,360,2,31,1,0.0338,155600,5,PT02
Cincinnati,21,117,70000,1,360,1,27,1,0.0325,151920,5,PT01
Cincinnati,39,61,60627,1,360,2,82,1,0.0338,70000,5,PT06
Cincinnati,39,129,52718,2,360,2,44,1,0.035,86000,5,PT01
Cincinnati,21,117,127240,1,360,2,35,1,0.0338,242320,3,PT02
Cincinnati,39,165,92688,2,360,2,44,1,0.0338,303500,5,PT02
Cincinnati,39,165,122856,1,360,2,45,1,0.0338,146770,5,PT02
Cincinnati,39,17,121680,2,360,2,41,1,0.0338,139000,5,PT01
Cincinnati,39,49,171905,2,360,2,45,1,0.0363,308000,4,PT01
Cincinnati,39,41,139992,2,360,2,36,1,0.0338,295000,5,PT02
Cincinnati,21,15,28896,1,360,2,85,1,0.035,85600,5,PT06
Cincinnati,39,61,111287,2,360,2,45,1,0.0363,220000,5,PT01
Cincinnati,39,23,63000,1,360,2,28,1,0.0338,83505,4,PT01
Cincinnati,39,17,67512,2,360,2,65,1,0.0338,160700,5,PT01
Cincinnati,39,113,60000,1,360,2,62,1,0.0338,95400,5,PT06
Cincinnati,21,37,55584,1,360,1,32,1,0.0338,138000,5,PT06
Cincinnati,39,149,153240,2,360,2,32,1,0.0325,400200,4,PT01
Cincinnati,39,37,128052,1,360,1,27,1,0.0338,200000,5,PT01
Cincinnati,21,67,59640,2,360,2,81,1,0.0338,97500,4,PT02
Cincinnati,39,165,117948,2,180,2,29,1,0.0275,225508,5,PT01
Cincinnati,21,67,177288,2,360,2,38,1,0.0338,280500,5,PT01
Cincinnati,21,117,54250,2,360,2,25,1,0.0338,100000,4,PT02
Cincinnati,21,113,152700,2,360,2,47,1,0.0338,267000,5,PT01
Cincinnati,21,209,88620,1,360,2,30,1,0.0338,210600,4,PT02
Cincinnati,21,89,38585,1,360,2,51,1,0.0363,43500,5,PT01
Cincinnati,39,49,63128,1,180,2,56,1,0.0288,84000,5,PT01
Cincinnati,39,61,186062,1,360,2,42,1,0.035,288894,4,PT02
Cincinnati,39,49,54072,1,360,1,30,1,0.0338,147155,5,PT01
Cincinnati,18,97,41412,2,360,2,73,1,0.0338,95000,5,PT02
Cincinnati,18,97,109464,2,360,2,52,1,0.0338,232000,5,PT01
Cincinnati,18,59,98232,1,360,2,32,1,0.035,152000,4,PT01
Cincinnati,18,57,60708,2,360,2,48,1,0.0338,169950,3,PT02
Cincinnati,39,113,36132,1,360,2,58,1,0.0338,53900,4,PT01
Cincinnati,39,165,37752,1,360,1,68,1,0.0338,55500,5,PT02
Cincinnati,21,117,69996,1,360,1,27,1,0.0338,120000,4,PT01
Cincinnati,39,113,47523,1,360,2,60,1,0.0338,136000,5,PT01
Cincinnati,39,17,108300,2,360,2,35,1,0.0338,189750,5,PT01
Cincinnati,39,61,115932,2,360,2,42,1,0.0338,216000,5,PT01
Cincinnati,21,117,83076,2,360,2,43,1,0.0338,129400,5,PT01
Cincinnati,39,25,45576,1,360,2,55,1,0.035,66000,5,PT06
Cincinnati,39,61,180180,1,360,2,62,1,0.0338,132800,5,PT01
Cincinnati,39,65,52461,1,360,1,22,1,0.0325,56000,3,PT01
Cincinnati,40,143,166572,2,360,2,28,1,0.0325,248100,5,PT01
Cincinnati,12,95,72634,2,360,2,72,1,0.0338,214200,5,PT01
Cincinnati,37,183,150000,2,360,2,27,1,0.0313,250000,5,PT01
Cincinnati,47,157,96649,2,360,2,34,1,0.035,206000,5,PT01
Cincinnati,39,61,50702,1,180,1,28,1,0.0288,70400,5,PT01
Cincinnati,39,75,50400,1,360,1,27,1,0.0338,76000,5,PT01
Cincinnati,39,61,294861,2,360,2,46,1,0.0338,381000,5,PT01
Cincinnati,39,165,187067,1,360,2,53,1,0.0338,258400,4,PT01
Cincinnati,39,61,119619,2,360,2,31,1,0.0338,364000,5,PT01
Cincinnati,12,71,51829,2,360,2,43,1,0.035,108000,4,PT02
Cincinnati,39,169,52670,1,360,1,22,1,0.0338,128000,4,PT01
Cincinnati,21,145,310356,2,180,2,47,1,0.0263,405600,5,PT01
Cincinnati,39,61,245683,2,340,2,43,1,0.035,392473,5,PT02
Cincinnati,39,17,108820,2,360,2,62,1,0.0363,128000,5,PT01
Cincinnati,39,165,101868,2,360,2,36,1,0.0338,245000,5,PT02
Cincinnati,39,165,165094,2,360,2,58,1,0.0338,252000,5,PT02
Cincinnati,39,61,245480,2,360,2,49,1,0.0325,279500,5,PT01
Cincinnati,39,41,174701,2,180,2,66,1,0.0313,110000,4,PT01
Cincinnati,39,61,375091,2,180,2,43,1,0.0275,321000,4,PT01
Cincinnati,39,49,111201,2,360,2,42,1,0.0363,156000,5,PT01
Cincinnati,39,61,37236,1,360,2,33,1,0.0338,37500,5,PT01
Cincinnati,39,41,120007,2,180,2,46,1,0.0288,124500,4,PT01
Cincinnati,39,17,37047,1,360,1,25,1,0.035,100000,5,PT01
Cincinnati,39,61,29432,1,360,2,28,1,0.035,101600,5,PT01
Cincinnati,39,129,64705,2,180,2,65,1,0.03,100000,5,PT01
Cincinnati,39,49,143676,2,360,2,54,1,0.035,392000,5,PT01
Cincinnati,39,61,66886,1,360,1,24,1,0.0325,134400,4,PT01
Cincinnati,21,173,48968,1,360,2,42,1,0.035,145000,5,PT01
Cincinnati,21,151,45093,2,240,2,43,1,0.035,107500,5,PT01
Cincinnati,39,61,81469,2,360,2,29,1,0.0363,278400,4,PT01
Cincinnati,39,165,119704,1,360,2,32,1,0.0338,289600,5,PT02
Cincinnati,39,25,85963,2,360,2,34,1,0.035,194400,5,PT01
Cincinnati,21,163,88468,2,180,2,29,1,0.0288,110400,5,PT01
Cincinnati,39,61,54781,1,360,1,25,1,0.0338,93925,4,PT01
Cincinnati,39,61,147067,2,360,2,38,1,0.035,191000,5,PT01
Cincinnati,21,217,92680,2,180,2,55,1,0.0288,84600,5,PT01
Cincinnati,39,61,150364,2,360,2,43,1,0.035,331200,5,PT01
Cincinnati,39,17,81202,1,360,2,64,1,0.035,116000,4,PT01
Cincinnati,39,57,135288,1,360,2,30,1,0.0325,244000,5,PT01
Cincinnati,39,27,80049,2,120,2,44,1,0.0263,99000,5,PT01
Cincinnati,21,15,72720,2,360,2,29,1,0.0338,146200,5,PT02
Cincinnati,21,37,156951,2,360,2,42,1,0.0338,280000,5,PT01
Cincinnati,39,25,105153,2,120,1,78,1,0.0263,189000,5,PT01
Cincinnati,21,15,193104,2,360,2,35,1,0.035,284000,5,PT01
Cincinnati,21,37,53628,1,360,2,28,1,0.0338,112000,5,PT01
Cincinnati,39,117,84998,2,180,2,48,1,0.0275,75000,5,PT01
Cincinnati,21,37,129576,1,360,2,38,1,0.0338,204000,5,PT01
Cincinnati,21,15,96984,2,360,2,34,1,0.0338,172600,5,PT02
Cincinnati,39,165,90084,1,360,2,89,1,0.0338,116000,5,PT06
Cincinnati,39,37,97632,2,180,2,47,1,0.0275,115000,5,PT01
Cincinnati,39,17,142992,2,360,2,55,1,0.0338,234200,5,PT02
Cincinnati,21,15,163632,2,360,2,38,1,0.0338,262000,4,PT02
Cincinnati,39,25,94992,2,336,2,34,1,0.0338,228600,4,PT02
Cincinnati,39,107,83054,1,360,2,27,1,0.0313,216000,5,PT01
Cincinnati,39,95,120444,2,360,2,45,1,0.035,384000,5,PT01
Cincinnati,39,17,27330,1,360,2,77,1,0.035,87000,5,PT01
Cincinnati,21,101,107020,1,180,2,55,1,0.0263,89000,5,PT01
Cincinnati,39,61,60000,1,360,2,27,1,0.0338,200000,5,PT01
Cincinnati,39,25,102996,2,334,2,38,1,0.035,167888,5,PT01
Cincinnati,21,37,80899,2,180,2,49,1,0.0275,245900,5,PT02
Cincinnati,39,91,59850,1,360,1,24,1,0.0338,118400,5,PT01
Cincinnati,39,45,72354,1,360,2,37,1,0.035,175200,5,PT01
Cincinnati,21,67,129072,2,360,2,35,1,0.0338,317000,5,PT02
Cincinnati,39,17,151380,1,360,1,42,1,0.035,416500,5,PT02
Cincinnati,39,17,158598,1,360,2,38,1,0.0338,252000,5,PT02
Cincinnati,39,17,133992,2,312,2,72,1,0.0338,183000,5,PT02
Cincinnati,39,61,411913,2,360,2,38,1,0.035,278300,5,PT01
Cincinnati,21,67,75576,2,360,2,52,1,0.0338,105500,5,PT01
Cincinnati,21,73,135108,2,360,2,39,1,0.0338,265000,5,PT02
Cincinnati,39,157,135928,1,360,1,35,1,0.0338,229500,5,PT01
Cincinnati,39,107,43139,2,360,2,35,1,0.0338,125000,5,PT01
Cincinnati,39,17,134520,1,360,2,60,1,0.035,145350,5,PT02
Cincinnati,39,61,97776,2,360,2,34,1,0.0338,134500,5,PT01
Cincinnati,21,37,65832,2,300,2,64,1,0.0338,104500,5,PT01
Cincinnati,39,61,101028,2,360,2,47,1,0.0338,154300,5,PT01
Cincinnati,39,165,73644,2,360,2,53,1,0.0338,160000,5,PT01
Cincinnati,5,35,88788,2,360,2,52,1,0.035,250000,4,PT01
Cincinnati,51,107,132103,2,360,2,32,1,0.0338,402500,5,PT02
Cincinnati,51,59,118266,1,360,2,33,1,0.0325,336000,5,PT02
Cincinnati,51,600,204912,2,360,2,35,1,0.0325,364000,5,PT01
Cincinnati,51,59,88000,2,360,2,35,1,0.0325,346500,4,PT02
Cincinnati,18,57,108000,2,300,2,45,1,0.0338,278400,4,PT02
Cincinnati,18,97,209556,2,360,2,52,1,0.0338,266750,5,PT01
Cincinnati,18,57,126096,2,360,2,28,1,0.0338,189000,5,PT02
Cincinnati,18,5,100404,2,360,2,34,1,0.035,165600,5,PT01
Cincinnati,39,49,259992,2,360,2,35,1,0.0325,330000,5,PT01
Cincinnati,39,57,79608,2,360,2,54,1,0.0338,175000,5,PT01
Cincinnati,39,57,104712,1,360,2,36,1,0.0338,284000,5,PT02
Cincinnati,39,57,247128,2,360,2,50,1,0.0338,245000,5,PT02
Cincinnati,39,113,107880,2,336,2,37,1,0.0338,148900,4,PT01
Cincinnati,39,113,63996,2,360,2,66,1,0.0338,95000,4,PT01
Cincinnati,39,113,119988,2,360,2,54,1,0.0338,231000,5,PT01
Cincinnati,39,165,159960,2,360,2,46,1,0.0338,113500,5,PT02
Cincinnati,39,113,111096,1,360,2,48,1,0.0338,150750,5,PT02
Cincinnati,39,61,145392,2,320,2,44,1,0.0338,338500,5,PT02
Cincinnati,39,165,95664,2,340,2,38,1,0.0338,204100,5,PT02
Cincinnati,39,61,155684,1,360,2,28,1,0.035,264000,5,PT01
Cincinnati,21,117,46443,1,360,2,34,1,0.035,110000,4,PT01
Cincinnati,39,45,126636,2,360,2,61,1,0.0338,117500,5,PT02
Cincinnati,39,49,103004,2,360,2,40,1,0.0338,148000,5,PT02
Cincinnati,39,91,113113,1,360,2,59,1,0.035,170000,4,PT01
Cincinnati,39,165,188338,1,360,2,48,1,0.0338,342000,5,PT02
Cincinnati,39,61,243976,2,336,2,50,1,0.0325,405000,5,PT02
Cincinnati,39,165,125091,2,360,2,28,1,0.0363,220800,5,PT02
Cincinnati,39,165,104400,2,360,2,45,1,0.035,234900,5,PT02
Cincinnati,39,1,52000,2,360,2,62,1,0.035,139000,4,PT01
Cincinnati,39,107,130812,1,360,2,45,1,0.0338,184000,5,PT01
Cincinnati,39,25,108006,2,180,2,34,1,0.0275,224128,5,PT01
Cincinnati,39,45,99576,2,360,2,48,1,0.035,136100,4,PT01
Cincinnati,39,61,70000,1,360,1,28,1,0.0338,80320,5,PT01
Cincinnati,39,107,96696,2,360,2,53,1,0.0338,92250,5,PT01
Cincinnati,39,89,134096,2,360,2,32,1,0.035,417000,4,PT01
Cincinnati,39,49,49712,1,360,2,40,1,0.0338,138000,5,PT01
Cincinnati,47,113,116318,2,180,2,43,1,0.0288,188000,5,PT01
Cincinnati,39,49,130464,2,360,2,37,1,0.0338,287000,4,PT02
Cincinnati,47,165,137096,2,360,2,45,1,0.0338,375200,5,PT02
Cincinnati,39,119,120960,2,180,2,29,1,0.0263,102000,5,PT01
Cincinnati,39,61,145553,2,180,2,44,1,0.0263,345500,5,PT01
Cincinnati,39,49,53664,2,360,2,49,1,0.0338,143000,5,PT01
Cincinnati,39,45,80988,1,360,1,38,1,0.0338,167200,5,PT01
Cincinnati,39,49,169152,2,360,2,39,1,0.0338,244000,4,PT01
Cincinnati,39,41,288480,2,360,2,41,1,0.0338,300500,4,PT02
Cincinnati,39,49,90792,2,360,2,33,1,0.0338,153600,5,PT01
Cincinnati,39,41,116148,2,300,2,59,1,0.0338,239700,4,PT02
Cincinnati,39,97,109356,2,360,2,41,1,0.035,160000,4,PT01
Cincinnati,39,45,136980,2,360,2,30,1,0.0338,160000,5,PT02
Cincinnati,39,49,96408,1,360,2,35,1,0.0338,242250,5,PT01
Cincinnati,39,49,44112,2,360,2,73,1,0.0338,107000,5,PT02
Cincinnati,39,41,71028,2,360,2,51,1,0.0338,109000,5,PT01
Cincinnati,39,113,39996,1,360,1,30,1,0.0338,119200,4,PT01
Cincinnati,39,61,155749,2,360,2,42,1,0.0338,216000,5,PT01
Cincinnati,39,149,106629,2,180,2,47,1,0.0263,126700,5,PT01
Cincinnati,39,37,54678,2,360,2,70,1,0.0313,50000,5,PT01
Cincinnati,39,107,89364,1,360,1,25,1,0.0338,206800,4,PT01
Cincinnati,51,59,67108,2,360,2,52,1,0.035,196393,4,PT02
Cincinnati,39,17,262381,1,360,2,65,1,0.035,244000,5,PT01
Cincinnati,21,211,103432,1,360,1,34,1,0.035,180937,4,PT01
Cincinnati,21,151,41535,1,360,1,58,1,0.035,60000,5,PT01
Cincinnati,39,17,160848,1,360,2,46,1,0.035,251500,5,PT01
Cincinnati,39,107,128705,2,360,2,43,1,0.0325,239000,5,PT01
Cincinnati,21,111,124218,2,180,2,53,1,0.03,91500,5,PT01
Cincinnati,21,111,40323,2,180,2,67,1,0.03,85000,5,PT01
Cincinnati,39,61,192212,2,180,2,47,1,0.0275,200900,4,PT01
Cincinnati,21,111,106139,1,360,2,31,1,0.035,188840,5,PT01
Cincinnati,21,111,319331,1,360,2,35,1,0.0363,417000,3,PT01
Cincinnati,21,29,101216,1,180,2,37,1,0.03,180000,5,PT01
Cincinnati,18,43,158877,1,360,2,51,1,0.0338,353700,4,PT01
Cincinnati,21,111,115238,2,360,2,33,1,0.035,250000,4,PT01
Cincinnati,21,65,72090,2,120,2,57,1,0.03,105000,5,PT01
Cincinnati,18,19,20697,2,180,2,45,1,0.03,40000,5,PT01
Cincinnati,21,111,99792,2,360,2,37,1,0.035,380000,5,PT01
Cincinnati,39,43,41604,1,360,2,44,1,0.035,129720,3,PT01
Cincinnati,21,111,39471,1,360,2,77,1,0.035,99900,4,PT01
Cincinnati,21,111,32271,2,360,2,55,1,0.035,106350,5,PT01
Cincinnati,39,61,256788,2,180,2,57,1,0.0275,417000,3,PT01
Cincinnati,21,203,86673,2,360,2,52,1,0.0363,94400,4,PT01
Cincinnati,39,61,59973,2,360,2,69,1,0.035,170000,4,PT02
Cincinnati,39,49,66386,2,360,2,69,1,0.035,178000,5,PT01
Cincinnati,39,17,57603,2,360,2,65,1,0.035,248000,5,PT02
Cincinnati,39,61,26130,1,360,1,26,1,0.0363,69700,3,PT01
Cincinnati,39,37,124740,1,180,2,34,1,0.0275,71500,5,PT01
Cincinnati,39,23,198000,2,360,2,52,1,0.035,285200,4,PT01
Cincinnati,26,125,196545,1,360,1,52,1,0.0338,300000,5,PT01
Cincinnati,39,107,53652,1,360,2,56,1,0.0338,172000,5,PT01
Cincinnati,39,157,30000,1,360,1,23,1,0.0363,98550,3,PT01
Cincinnati,21,37,154894,2,360,2,50,1,0.0338,200000,5,PT01
Cincinnati,21,15,70050,2,360,2,33,1,0.035,186300,5,PT01
Cincinnati,39,61,111000,2,360,2,32,1,0.0338,272000,5,PT01
Cincinnati,39,37,22608,2,360,2,72,1,0.0325,87000,5,PT01
Cincinnati,39,61,245294,1,360,2,54,1,0.035,403800,5,PT01
Cincinnati,39,61,66452,2,360,2,26,1,0.0363,110400,4,PT04
Cincinnati,39,25,61187,1,360,2,85,1,0.0363,91200,5,PT06
Cincinnati,39,61,179902,2,360,2,53,1,0.0363,417000,5,PT01
Cincinnati,39,61,53817,1,360,1,25,1,0.0338,132000,5,PT01
Cincinnati,12,103,90000,2,360,2,43,1,0.0334,273500,5,PT01
Cincinnati,39,103,96000,2,360,2,34,1,0.0334,230000,5,PT02
Cincinnati,39,55,132684,2,360,2,41,1,0.0334,321500,5,PT01
Cincinnati,39,133,96744,2,292,2,52,1,0.0334,189500,5,PT01
Cincinnati,39,49,65736,2,360,2,69,1,0.0334,146000,4,PT01
Cincinnati,12,103,118068,2,360,2,85,1,0.0349,300000,4,PT01
Cincinnati,39,61,81888,2,360,2,45,1,0.0349,201500,5,PT01
Cincinnati,12,15,224148,2,360,2,61,1,0.0334,346000,5,PT01
Cincinnati,39,49,187344,2,360,2,36,1,0.0334,347500,5,PT01
Cincinnati,12,11,97104,2,360,2,58,1,0.0334,150000,5,PT01
Cincinnati,39,49,196596,2,360,2,31,1,0.0334,332000,5,PT01
Cincinnati,39,35,65496,2,360,2,47,1,0.0349,170000,5,PT01
Cincinnati,12,21,47712,2,360,2,75,1,0.0349,200000,5,PT01
Cincinnati,39,35,96924,2,360,2,63,1,0.0334,240000,5,PT01
Cincinnati,39,41,208944,2,360,2,43,1,0.0334,290000,5,PT01
Cincinnati,39,35,132228,2,360,2,70,1,0.0349,135700,5,PT01
Cincinnati,12,103,77088,2,360,2,69,1,0.0349,135000,5,PT01
Cincinnati,12,101,77964,2,360,2,29,1,0.0349,218000,5,PT01
Cincinnati,39,55,71436,2,360,2,73,1,0.0349,164300,5,PT01
Cincinnati,12,21,85548,2,360,2,40,1,0.0349,243000,4,PT01
Cincinnati,39,153,106956,2,360,2,59,1,0.0359,207400,5,PT01
Cincinnati,39,17,82224,2,360,2,52,1,0.0349,208200,5,PT02
Cincinnati,12,21,155628,2,360,2,67,1,0.0359,246000,5,PT02
Cincinnati,39,153,60732,2,360,2,57,1,0.0334,134300,5,PT02
Cincinnati,12,21,84540,2,281,2,50,1,0.0334,155000,5,PT02
Cincinnati,39,93,189720,2,360,2,36,1,0.0334,242500,5,PT02
Cincinnati,12,115,150756,2,360,2,40,1,0.0334,370000,5,PT02
Cincinnati,39,35,59496,2,360,2,48,1,0.0334,120800,5,PT02
Cincinnati,12,71,101364,2,360,2,80,1,0.0334,225000,5,PT02
Cincinnati,39,85,73296,2,360,2,53,1,0.0334,271000,5,PT02
Cincinnati,39,93,124140,2,360,2,46,1,0.0334,221100,4,PT02
Cincinnati,12,115,70596,2,360,2,72,1,0.0349,269000,5,PT02
Cincinnati,12,85,194592,2,360,2,72,1,0.0349,250000,4,PT02
Cincinnati,12,115,58800,2,360,2,56,1,0.0349,215000,5,PT02
Cincinnati,12,103,116040,2,360,2,66,1,0.0349,185000,5,PT02
Cincinnati,39,85,508908,2,360,2,59,1,0.0349,283900,5,PT02
Cincinnati,39,61,173592,2,360,2,59,1,0.0349,205000,5,PT02
Cincinnati,39,103,142128,2,348,2,44,1,0.0349,345000,5,PT02
Cincinnati,12,99,166968,2,360,2,64,1,0.0349,150000,5,PT02
Cincinnati,39,41,178992,2,360,2,46,1,0.0349,216000,5,PT02
Cincinnati,39,35,107880,2,360,2,47,1,0.0359,213200,5,PT02
Cincinnati,39,55,62832,2,360,2,38,1,0.0369,143000,5,PT01
Cincinnati,39,103,116016,2,300,2,77,1,0.0334,222600,5,PT01
Cincinnati,39,165,174728,2,360,2,42,1,0.0338,292000,3,PT02
Cincinnati,12,21,183660,2,360,2,59,1,0.0349,380000,5,PT01
Cincinnati,12,21,110160,2,360,2,62,1,0.0359,415000,5,PT01
Cincinnati,39,41,279000,2,360,2,55,1,0.0334,295000,5,PT02
Cincinnati,12,21,239232,2,360,2,59,1,0.0334,332000,3,PT01
Cincinnati,39,153,219996,2,360,2,47,1,0.0334,275000,5,PT01
Cincinnati,39,35,61104,2,360,2,43,1,0.0334,116000,5,PT01
Cincinnati,39,103,151116,2,300,2,42,1,0.0349,180000,4,PT01
Cincinnati,39,35,127140,2,360,2,43,1,0.0334,210000,5,PT01
Cincinnati,12,21,124620,2,360,2,69,1,0.0349,375000,5,PT02
Cincinnati,39,49,70333,1,360,2,28,1,0.0338,176700,5,PT01
Cincinnati,39,77,45077,2,240,2,51,1,0.0325,80000,5,PT01
Cincinnati,39,61,77585,1,360,2,75,1,0.0338,177163,5,PT06
Cincinnati,21,111,95000,1,360,1,35,1,0.0325,104800,5,PT06
Cincinnati,39,61,69867,1,360,1,47,1,0.035,158000,4,PT01
Cincinnati,39,17,96453,1,360,2,32,1,0.0338,268555,4,PT01
Cincinnati,39,11,122544,2,180,2,63,1,0.0275,150000,5,PT01
Cincinnati,39,61,166988,1,180,2,58,1,0.0313,164000,5,PT01
Cincinnati,39,75,40000,1,360,1,23,1,0.035,113200,4,PT01
Cincinnati,37,25,85640,2,360,2,39,1,0.0325,260000,5,PT01
Cincinnati,37,81,100992,2,360,2,52,1,0.0325,337300,5,PT01
Cincinnati,39,11,91128,2,180,2,50,1,0.0275,112000,5,PT01
Cincinnati,13,89,149040,2,360,2,39,1,0.035,163550,4,PT02
Cincinnati,39,75,91957,2,180,2,37,1,0.0288,176000,5,PT01
Cincinnati,29,189,114000,2,360,2,30,1,0.0325,361337,5,PT02
Cincinnati,39,109,42000,2,240,2,29,1,0.0325,87277,5,PT01
Cincinnati,39,89,192060,2,360,2,34,1,0.035,412000,4,PT01
Cincinnati,39,89,94188,2,360,2,43,1,0.0363,304000,5,PT01
Cincinnati,47,179,90150,1,360,2,32,1,0.035,188000,5,PT01
Cincinnati,39,159,129961,1,180,2,45,1,0.0288,250000,5,PT01
Cincinnati,39,95,81613,1,360,1,26,1,0.0338,134300,4,PT01
Cincinnati,39,61,159500,1,360,1,27,1,0.0338,264575,4,PT01
Cincinnati,39,49,113196,1,360,2,32,1,0.035,194000,5,PT01
Cincinnati,39,49,168900,2,360,2,53,1,0.0363,232500,4,PT02
Cincinnati,39,49,96960,2,300,2,45,1,0.0338,172000,5,PT02
Cincinnati,39,49,166152,2,360,2,36,1,0.0338,415000,5,PT01
Cincinnati,39,49,108120,1,360,1,61,1,0.0338,194740,5,PT02
Cincinnati,39,49,99300,2,360,2,63,1,0.0338,110000,5,PT01
Cincinnati,39,49,45240,2,360,2,29,1,0.0338,95200,3,PT01
Cincinnati,39,41,263520,2,360,2,49,1,0.0338,298300,5,PT01
Cincinnati,39,49,54516,1,360,1,24,1,0.0338,90800,4,PT06
Cincinnati,39,49,147876,2,360,2,37,1,0.0338,195000,5,PT01
