FHLBank,FIPSStateCode,Income,Purpose,Term,First,BoAge,Rate,BoCreditScore,Amount
864771,66262,131568,2,360,2,36,0.0375,5,333000
864771,64500,154363,2,360,2,99,0.04,5,493000
864771,50532,103572,2,360,2,32,0.0375,5,303000
864771,51084,93828,1,360,2,44,0.0413,4,180000
864771,50532,51421,2,360,2,40,0.0388,5,156000
864771,50532,50928,2,343,2,99,0.0363,5,133000
864771,51084,238776,1,360,2,40,0.0375,5,392000
864771,50532,75552,1,360,2,99,0.0413,5,100000
864771,51084,307596,1,360,2,49,0.0375,5,417000
864771,63909,242307,2,360,2,47,0.0363,5,280000
864771,47238,126108,2,360,2,32,0.035,5,281000
864771,47830,93804,2,360,2,34,0.035,5,357000
864771,63909,110772,2,360,2,35,0.035,5,354000
864771,51084,166776,2,360,2,41,0.0363,5,302500
864771,66262,221304,2,360,2,41,0.035,5,388000
864771,66262,73452,2,360,1,48,0.0325,5,255000
864771,51084,106144,2,360,2,28,0.0338,5,150000
864771,50532,281232,1,360,2,99,0.0388,5,383900
864771,50532,209556,2,360,2,99,0.0363,5,176200
864771,50532,89280,2,360,2,44,0.0363,5,235200
864771,64500,111648,2,360,2,99,0.0375,5,260000
864771,59588,126000,1,360,2,36,0.0388,5,417000
864771,51075,111660,2,360,2,40,0.0388,4,417000
864771,51084,37020,1,360,2,99,0.04,5,80000
864771,50532,80736,1,360,2,45,0.0375,5,148720
864771,50532,94830,1,360,2,68,0.0363,5,292000
864771,64500,177583,2,240,2,72,0.0363,4,445000
864771,64500,149293,2,360,2,61,0.0363,5,517700
864771,64500,189281,2,360,2,62,0.0375,5,449000
864771,41995,81240,2,360,2,60,0.0388,5,194000
864771,54148,149964,2,360,2,34,0.035,5,255000
864771,64500,45756,2,360,2,42,0.0363,5,224000
864771,47275,120996,1,360,2,44,0.0388,4,246905
864771,50532,103560,1,180,2,57,0.0288,5,100000
864771,50532,128750,1,180,1,41,0.03,5,133600
864771,50532,266184,2,360,2,47,0.0363,5,401000
864771,50532,135138,2,180,2,64,0.0325,5,158900
864771,50532,36280,1,180,2,65,0.0325,5,38400
864771,50532,62478,1,360,2,32,0.04,4,98100
864771,51084,168384,2,360,2,47,0.0375,5,380000
864771,51084,42840,1,360,2,51,0.0388,4,101600
864771,51084,41892,1,360,2,34,0.0375,5,147920
864771,51084,110760,1,360,2,27,0.0388,4,224910
864771,51084,57816,2,360,2,68,0.04,5,96000
864771,51084,49920,1,360,2,37,0.04,4,109250
864771,51084,51120,1,360,2,29,0.0375,5,122430
864771,51084,95376,1,360,1,26,0.04,5,164000
864771,51084,74484,1,360,2,56,0.0413,4,248000
864771,51084,73176,2,360,2,51,0.04,5,148000
864771,51084,137388,1,360,2,31,0.0388,5,245600
864771,51084,47424,1,360,2,35,0.0375,5,170000
864771,51084,105036,1,360,2,43,0.0363,5,196000
864771,51084,71376,1,360,1,29,0.0375,5,142500
864771,51084,78852,2,360,2,53,0.0388,5,94000
864771,51084,69996,1,360,2,29,0.0363,5,140800
864771,51084,48876,2,360,2,51,0.0413,5,140800
864771,51084,39000,2,360,2,46,0.04,4,118400
864771,51075,129240,2,360,1,99,0.0363,5,254000
864771,51084,117756,2,180,2,33,0.0275,4,116000
864771,51084,62052,2,360,2,56,0.0363,5,75000
864771,51084,72096,1,360,1,30,0.0375,4,171000
864771,51084,156000,1,360,1,28,0.0363,4,229050
864771,64500,126588,2,360,2,42,0.0363,5,618000
864771,64500,120000,2,360,2,43,0.0363,5,358000
864771,64500,108744,2,360,2,43,0.035,5,417000
864771,50532,45348,1,360,1,31,0.0375,4,120320
864771,50532,43109,1,360,2,40,0.0363,3,138800
864771,51084,263652,2,360,2,35,0.0375,4,408500
864771,50532,38688,2,360,2,35,0.0363,5,70769
864771,50532,90000,2,360,2,61,0.035,4,114500
864771,50532,117912,2,360,2,99,0.0363,4,208000
864771,50532,92581,1,240,2,29,0.0325,5,120600
864771,64500,50000,1,360,1,99,0.035,5,280000
864771,50532,140822,2,180,2,34,0.0275,5,250000
864771,63909,80000,2,360,2,99,0.0363,5,240000
864771,59588,122256,2,240,2,33,0.0325,5,256600
864771,51084,199274,2,240,2,99,0.0338,5,175500
864771,51084,226783,2,360,2,43,0.0388,4,405600
864771,50532,72168,2,360,2,57,0.0363,4,79320
864771,50532,245000,1,360,2,99,0.0375,5,417000
864771,64500,122136,2,360,2,44,0.0338,5,336500
864771,63488,201996,2,360,2,51,0.035,5,300000
864771,50532,109404,2,240,2,56,0.0338,5,294800
864771,50532,161388,2,360,2,39,0.0363,4,223883
864771,50532,29568,2,360,2,21,0.0363,4,74500
864771,64500,90672,2,360,2,99,0.0375,4,280000
864771,51075,93756,2,240,2,45,0.0325,5,170000
864771,50532,129994,1,360,2,99,0.0425,4,177600
864771,66262,114588,2,240,2,53,0.0325,5,307000
864771,63488,153100,2,240,2,36,0.0325,5,282000
864771,47830,76440,2,360,2,49,0.0425,3,276000
864771,64500,141624,2,360,2,31,0.0438,4,468000
864771,50532,59232,1,360,2,65,0.04,5,113900
864771,64500,115128,2,360,2,34,0.0425,4,417000
864771,51084,160644,2,360,2,58,0.0438,4,296000
864771,51084,28476,1,360,2,46,0.0375,5,126400
864771,50532,149160,2,360,2,52,0.0375,3,369000
864771,50532,19432,2,360,2,99,0.0375,4,95000
864771,50532,122196,1,360,2,32,0.0363,5,128000
864771,50532,96653,2,360,2,99,0.0388,4,180000
864771,50532,130811,2,360,2,99,0.0375,5,373000
864771,50532,54996,1,360,2,99,0.0375,5,127500
864771,54148,77616,2,240,2,35,0.0325,5,252600
864771,51084,23639,1,360,2,99,0.04,5,72000
864771,49426,82500,2,360,2,99,0.0375,5,267000
864771,50532,114200,1,240,2,38,0.0338,5,239200
864771,49426,98616,1,360,2,44,0.0388,4,376000
864771,72222,71976,2,360,2,69,0.0375,5,215500
864771,51075,74580,2,360,2,41,0.0375,4,260000
864771,51244,80004,2,360,2,37,0.0388,4,235300
864771,51244,102000,2,300,2,53,0.0363,4,260000
864771,50532,50914,2,310,2,37,0.0375,3,153419
864771,51084,99624,2,180,2,45,0.03,5,95000
864771,51084,85296,2,120,2,52,0.03,5,60000
864771,51084,67788,2,180,2,41,0.03,5,207000
864771,51084,49416,1,360,2,51,0.0363,5,70550
864771,51084,129600,1,360,2,54,0.0363,4,192000
864771,51084,184584,1,360,2,36,0.0388,4,342000
864771,50532,68851,2,360,2,29,0.0388,4,79500
864771,50532,54072,2,240,2,56,0.035,4,120000
864771,50532,31057,2,360,2,63,0.0363,5,122000
864771,51084,93825,2,360,2,99,0.0375,4,150000
864771,50532,16481,2,120,2,99,0.0313,5,42000
864771,51084,28005,2,240,2,61,0.0363,5,70000
864771,50532,73738,2,360,2,99,0.035,5,45000
864771,51084,155729,2,360,2,99,0.035,5,372000
864771,51084,188275,1,360,2,99,0.0375,5,104400
864771,51084,152800,1,360,2,99,0.0363,5,388000
864771,51084,196118,1,360,2,99,0.0363,5,304000
864771,50532,36025,1,360,2,43,0.04,5,83250
864771,64500,125859,2,240,2,41,0.0375,5,221500
864771,50532,57048,2,360,2,26,0.0363,4,180000
864771,51084,58192,2,180,2,58,0.0313,5,75000
864771,50532,97017,2,240,2,44,0.0363,4,218400
864771,50532,61107,1,240,2,37,0.0363,5,111000
864771,64500,202308,2,360,2,99,0.0375,5,544800
864771,51084,32240,2,240,2,29,0.035,3,50700
864771,49426,75012,2,360,2,38,0.04,4,201000
864771,64500,53796,2,360,2,54,0.04,5,181000
864771,66262,194916,1,360,2,54,0.0388,5,192000
864771,64500,76824,1,360,2,29,0.0375,5,271294
864771,54148,139200,2,360,2,71,0.0363,5,296000
864771,51084,75576,1,240,2,34,0.0325,5,121500
864771,64500,112248,2,360,2,99,0.0375,4,325000
864771,55653,123756,2,240,2,53,0.0363,4,200000
864771,50532,19796,1,360,2,45,0.035,3,35000
864771,51084,91000,1,360,2,99,0.0363,4,207000
864771,51084,41332,2,360,2,31,0.0363,4,200000
864771,50532,66360,2,180,2,54,0.0338,5,132000
864771,50532,79212,2,180,2,31,0.0338,5,106000
864771,50532,37440,2,180,2,29,0.035,4,56750
864771,50532,187764,2,180,2,53,0.0325,3,200000
864771,50532,46488,2,180,2,44,0.0313,5,145500
864771,50532,195000,2,180,2,41,0.0325,5,225600
864771,50532,92256,1,180,2,28,0.03,5,148000
864771,50532,121596,2,120,2,51,0.0313,5,242000
864771,50532,89712,2,180,2,56,0.0325,5,154500
864771,51084,123706,2,180,2,56,0.03,4,248000
864771,50532,73260,2,173,2,67,0.0338,5,77000
864771,64500,222871,2,240,2,99,0.0325,5,417000
864771,50532,34416,2,360,2,63,0.0388,4,96500
864771,51084,36400,2,360,2,48,0.0388,5,114000
864771,45215,98160,1,360,2,32,0.0363,5,296000
864771,64500,90264,2,360,2,54,0.0425,4,465000
864771,64500,89116,2,360,2,38,0.0413,4,344000
864771,64500,117600,2,360,2,32,0.0375,4,324000
864771,64500,118078,2,360,2,71,0.0425,4,580000
864771,64500,58710,1,360,1,46,0.04,5,272000
864771,55702,87012,2,360,2,43,0.0388,3,175000
864771,64500,98699,2,360,2,62,0.0375,5,300000
864771,64500,223995,2,360,2,53,0.0363,5,323000
864771,51084,69882,2,360,2,64,0.0375,5,100000
864771,50532,41576,1,360,1,30,0.0388,5,134400
864771,50532,43680,1,360,2,24,0.0363,4,112000
864771,50532,132502,1,360,1,55,0.035,5,200000
864771,64500,84432,2,360,2,57,0.0375,5,288000
864771,64500,131388,2,360,2,52,0.0338,5,338000
864771,63909,114996,2,360,2,35,0.035,5,332000
864771,63909,130812,2,360,2,41,0.035,5,405750
864771,47238,129996,2,360,2,34,0.0375,5,193000
864771,51492,50616,2,360,2,70,0.0338,5,326700
864771,47275,100680,2,360,2,38,0.0338,5,254000
864771,50532,103956,2,360,2,43,0.0388,5,164500
864771,63909,65796,2,360,2,43,0.035,5,181000
864771,47830,75012,2,360,2,47,0.035,5,274000
864771,66262,34380,2,360,2,74,0.0363,5,140000
864771,50532,78182,2,360,2,52,0.04,4,165000
864771,51492,59203,2,360,2,99,0.0363,5,177000
864771,58073,197328,2,240,2,41,0.035,4,301000
864771,47830,83808,1,360,1,37,0.035,4,288000
864771,50532,166500,1,360,2,37,0.0388,5,312000
864771,49426,105564,2,360,2,47,0.0375,4,317500
864771,60850,204540,2,360,2,51,0.0413,4,470000
864771,51084,58600,1,360,1,25,0.0375,3,143200
864771,50532,105146,1,240,2,35,0.0325,5,180500
864771,63909,138264,2,240,2,99,0.0325,4,243625
864771,50532,40752,2,360,2,48,0.0363,4,86000
864771,50532,100056,2,180,2,43,0.035,4,105000
864771,50532,38472,1,360,2,25,0.0363,5,111920
864771,50532,90948,2,240,2,35,0.0338,5,202000
864771,64500,149769,2,360,2,99,0.0325,5,409000
864771,50532,156424,1,240,2,99,0.0363,5,127000
864771,50532,39520,2,360,2,99,0.04,3,131250
864771,50532,122892,2,180,2,49,0.0288,5,113500
864771,50532,38314,2,240,2,25,0.0363,4,84500
864771,50532,54576,2,360,2,99,0.0388,5,125000
864771,64500,83977,2,240,2,99,0.0313,4,268000
864771,50532,295625,1,360,2,99,0.0388,5,257600
864771,50532,130128,2,360,2,41,0.0375,5,224080
864771,51084,109563,1,360,2,99,0.035,5,198800
864771,50532,56367,2,360,2,99,0.0388,5,135000
864771,64500,30138,2,360,2,99,0.0363,5,158000
864771,50532,52485,2,360,2,99,0.0375,5,82000
864771,45215,75996,1,360,2,99,0.0375,5,107600
864771,50532,39387,1,360,2,71,0.0363,4,72000
864771,51084,78588,2,180,2,27,0.03,4,144000
864771,51084,53532,2,360,2,50,0.0388,5,155000
864771,51084,72792,1,360,2,66,0.0375,5,78120
864771,51084,188828,2,360,2,99,0.035,5,272000
864771,50532,240000,1,360,2,99,0.0363,5,150000
864771,50532,78427,1,360,2,41,0.0363,5,204000
864771,49426,174024,2,360,2,75,0.04,4,264000
864771,64500,60228,2,360,2,57,0.0375,3,256500
864771,64500,124668,1,360,2,33,0.0375,5,439000
864771,64500,100884,1,360,2,59,0.0388,5,339000
864771,64500,106984,1,360,2,23,0.0388,4,367500
864771,51084,114324,1,360,2,30,0.0388,4,283714
864771,51084,105480,1,360,1,43,0.0363,5,384730
864771,51492,154992,2,360,2,41,0.0375,5,410000
864771,64500,74796,2,360,2,33,0.035,5,332000
864771,51084,18108,2,360,2,67,0.0388,5,102900
864771,64500,126576,1,360,1,99,0.0388,5,576000
864771,51492,128964,2,360,2,44,0.035,4,265600
864771,64500,98268,2,360,2,40,0.035,5,310000
864771,64500,280992,2,360,2,38,0.0325,5,314000
864771,63909,148632,1,360,2,36,0.0338,4,413250
864771,64500,183552,2,360,2,45,0.035,5,380000
864771,63488,87576,2,360,2,43,0.035,5,250000
864771,51084,128736,1,360,2,54,0.0363,5,301500
864771,63909,96708,2,360,2,36,0.0338,5,275000
864771,64500,114396,2,360,2,32,0.0338,4,251000
864771,64500,97872,2,360,2,27,0.0413,4,355000
864771,51084,91561,2,360,2,55,0.0388,5,180000
864771,50532,90043,2,360,2,99,0.0363,5,284000
864771,50532,57928,2,180,2,99,0.0313,5,135000
864771,50532,126744,2,240,2,44,0.0325,5,191000
864771,51492,146628,2,360,2,99,0.0363,4,139000
864771,64500,146628,2,360,2,99,0.0363,4,294000
864771,51084,117000,2,360,2,99,0.0363,5,317700
864771,59588,96492,2,240,2,50,0.0313,5,339300
864771,75847,207000,2,240,2,47,0.0338,5,608000
864771,49426,240084,2,240,2,43,0.03,5,325600
864771,51084,224332,1,360,1,99,0.035,5,312000
864771,64500,152123,2,360,2,99,0.035,5,377000
864771,51084,111277,2,360,2,99,0.0375,5,175876
864771,50532,132996,1,360,2,38,0.0388,5,185000
864771,50532,189096,1,360,2,64,0.0375,5,335200
864771,50532,78444,2,360,2,38,0.04,4,141000
864771,50532,179904,2,360,2,34,0.0388,4,355200
864771,50532,120360,2,360,2,49,0.04,4,120000
864771,50532,77580,2,360,2,39,0.0388,4,206000
864771,50532,128100,2,360,2,45,0.0388,5,290000
864771,50532,50064,2,360,2,56,0.0375,5,138000
864771,50532,113808,2,360,2,48,0.04,5,135000
864771,50532,166152,1,240,2,56,0.035,5,329000
864771,50532,154896,2,240,2,41,0.0363,4,307000
864771,50532,33936,1,240,2,24,0.035,3,65600
864771,50532,108000,1,360,2,39,0.0363,5,248000
864771,50532,50292,1,360,2,24,0.0363,2,57387
864771,51084,29112,1,360,2,23,0.0363,3,74819
864771,50532,106980,1,360,2,34,0.04,3,119790
864771,50532,71376,1,360,2,25,0.0388,4,126170
864771,50532,58584,1,360,2,23,0.0363,4,103785
864771,50532,167647,2,180,2,43,0.03,5,253800
864771,50532,80076,1,360,2,57,0.0363,5,120000
864771,72222,126310,2,240,2,99,0.0325,4,236000
864771,50532,33296,2,240,2,36,0.0363,5,72000
864771,49426,186236,1,360,1,99,0.0388,5,184000
864771,50532,41039,2,360,2,99,0.0363,5,135000
864771,50532,58032,2,360,2,66,0.0375,5,208400
864771,51084,253511,2,360,2,99,0.035,5,417000
864771,47830,46554,2,360,2,99,0.035,5,180500
864771,50532,235080,1,360,2,46,0.0375,5,76000
864771,50532,109307,1,360,2,32,0.04,5,144000
864771,50532,56604,2,180,2,99,0.03,5,96000
864771,64500,156000,2,240,2,99,0.0313,5,329000
864771,50532,38272,2,180,2,99,0.0288,5,43700
864771,50532,71652,1,360,2,42,0.035,5,168000
864771,50532,72646,2,180,2,99,0.03,5,160000
864771,50532,34476,2,360,2,63,0.0375,3,70707
864771,50532,63529,2,360,2,99,0.0388,3,105900
864771,51084,175000,1,360,2,99,0.0388,5,409500
864771,50532,86081,1,360,1,99,0.035,3,144000
864771,50532,97956,1,360,2,49,0.0375,4,216000
864771,50532,61152,1,360,1,80,0.0375,5,58725
864771,50532,162024,2,360,2,69,0.0375,5,417000
864771,64500,312717,2,360,2,52,0.0388,5,580750
864771,64500,49160,2,360,2,73,0.04,4,100000
864771,64500,89505,2,360,2,28,0.035,4,360000
864771,64500,120000,2,360,2,35,0.035,5,288200
864771,64500,105685,2,240,2,33,0.0325,5,392000
864771,64500,74473,2,360,2,68,0.0363,5,370000
864771,64500,98160,2,360,2,36,0.0363,4,359000
864771,64129,237000,2,240,2,55,0.0338,5,460000
864771,51084,122000,1,360,2,43,0.035,5,140000
864771,51084,124776,2,240,2,54,0.0338,5,296000
864771,51084,112212,2,360,2,48,0.035,5,304000
864771,51084,115464,2,360,2,41,0.0363,5,192000
864771,51084,117600,1,360,2,55,0.0363,5,95000
864771,51084,145908,1,360,2,38,0.0363,5,310000
864771,47238,67200,1,360,2,48,0.0375,4,147200
864771,55653,267696,2,360,2,54,0.035,5,395000
864771,49426,150852,2,360,2,46,0.0375,4,347200
864771,73355,129996,2,360,2,45,0.0363,4,354000
864771,64500,75000,2,360,2,34,0.0363,4,317000
864771,60850,88992,2,360,2,43,0.0363,5,196325
864771,47830,77736,2,360,2,41,0.0363,4,341250
864771,71346,79032,1,360,2,25,0.0375,4,204800
864771,50532,124020,2,360,2,40,0.0375,5,182000
864771,51084,227856,2,360,2,37,0.035,5,392000
864771,55702,114996,2,360,2,39,0.0388,5,280000
864771,63488,145464,2,360,2,49,0.0363,4,417000
864771,64500,120000,1,360,2,40,0.035,5,345000
864771,50532,191208,2,360,2,53,0.0375,5,385000
864771,64500,119280,2,360,2,43,0.0425,4,412000
864771,63909,160232,2,360,2,99,0.0338,5,292000
864771,64500,86437,2,360,2,99,0.035,5,365700
864771,51075,85600,2,360,1,99,0.035,5,331500
864771,50532,26134,1,360,2,66,0.0388,5,50825
864771,51084,82953,1,360,2,99,0.0388,5,128155
864771,51084,42348,2,360,2,99,0.0388,5,218500
864771,51084,154669,2,360,2,99,0.0375,5,321000
864771,51084,80218,2,360,1,99,0.0413,5,240000
864771,64500,192077,2,360,2,37,0.0375,5,502000
864771,64500,75280,2,360,2,42,0.0375,5,412000
864771,64500,192703,2,240,2,41,0.035,4,357200
864771,64500,25278,2,360,2,55,0.04,5,111900
864771,51084,121824,1,240,2,42,0.0338,5,417000
864771,44765,61015,1,360,1,45,0.0375,4,114300
864771,66262,207936,1,360,2,42,0.04,5,613600
864771,51084,47076,2,360,2,36,0.04,4,195000
864771,64500,359208,1,360,2,55,0.0375,5,625500
864771,64500,56460,2,360,2,80,0.0375,4,235000
864771,64500,81900,2,360,2,44,0.0375,5,355000
864771,64500,95532,2,360,2,50,0.0388,4,300000
864771,64500,67056,2,360,2,65,0.0413,4,225600
864771,66262,205680,2,360,2,36,0.0388,5,384800
864771,66262,255996,2,360,2,37,0.0388,5,580500
864771,64500,76500,2,360,2,50,0.0363,4,342000
864771,49426,114132,1,360,2,63,0.0388,5,144000
864771,51084,108996,1,360,2,60,0.0363,5,227000
864771,51084,40032,2,360,2,39,0.04,4,174000
864771,50532,134364,1,360,1,34,0.0363,5,280000
864771,66262,181440,2,360,2,52,0.0425,5,625500
864771,75847,158136,1,360,2,37,0.0438,5,624000
864771,51075,118836,1,360,2,40,0.0363,5,141550
864771,59588,69684,2,360,2,29,0.0375,4,188000
864771,51084,82680,2,360,2,47,0.0375,5,279000
864771,70628,240000,2,360,2,41,0.0338,5,310160
864771,63488,60636,2,360,2,37,0.0325,5,266000
864771,51244,107064,2,360,2,40,0.0363,5,238000
864771,64500,129996,2,360,2,41,0.0338,4,363500
864771,51084,107916,2,300,2,41,0.0363,5,308000
864771,51075,197676,2,360,2,33,0.0375,4,294000
864771,51084,53892,1,360,2,30,0.035,4,115600
864771,51084,360000,2,360,2,57,0.04,5,400000
864771,50238,98496,1,360,2,60,0.0388,5,175525
864771,51075,105144,2,360,2,43,0.0388,5,351000
864771,51084,72000,1,360,2,36,0.0375,5,96000
864771,51084,91812,2,240,2,45,0.035,5,184000
864771,72222,81996,2,240,2,41,0.0313,4,299000
864771,47830,132468,2,240,2,53,0.0325,5,252000
864771,50532,25410,2,360,2,24,0.0388,4,95500
864771,47830,73572,1,360,1,25,0.0388,5,158400
864771,50532,67142,2,240,2,99,0.0338,5,167700
864771,50532,36956,2,180,2,99,0.0313,5,85000
864771,50532,92322,2,360,2,47,0.0375,5,156000
864771,64500,61200,2,360,2,99,0.0363,5,178000
864771,59588,124910,2,360,2,99,0.0388,5,231000
864771,50532,54000,1,180,2,99,0.03,5,80000
864771,50532,149940,2,180,2,99,0.03,4,179000
864771,51244,83082,2,360,2,99,0.0338,5,279000
864771,64500,100364,2,360,2,99,0.035,5,292000
864771,50532,32244,1,360,2,27,0.0375,5,77500
864771,50532,87444,1,240,1,99,0.035,5,85400
864771,50532,45252,2,360,2,42,0.0375,4,122000
864771,51084,110863,2,360,2,99,0.0388,3,298000
864771,51084,147552,1,352,2,44,0.0413,5,291679
864771,72222,156370,2,240,2,99,0.0313,5,322800
864771,50532,41592,1,360,2,30,0.0363,5,139000
864771,51084,64927,1,360,2,99,0.0388,4,103500
864771,50532,106583,2,360,2,32,0.0388,4,128000
864771,50532,94000,2,240,2,43,0.035,4,217000
864771,51084,215952,1,360,2,30,0.0375,5,338103
864771,51084,51996,1,360,1,29,0.0375,5,102837
864771,50532,61748,2,240,2,62,0.035,4,76500
864771,51084,72576,2,360,2,60,0.0388,4,92000
864771,50532,66239,2,360,2,99,0.0363,4,128000
864771,50532,196296,2,180,2,54,0.0275,5,376000
864771,50532,343560,2,156,2,99,0.03,5,383000
864771,51084,68697,2,240,2,99,0.0388,5,128200
864771,50532,110856,2,180,2,31,0.0288,5,286977
864771,64129,138149,2,360,2,52,0.0375,4,328000
864771,51084,46060,2,360,2,44,0.0388,3,171175
864771,51084,150000,1,360,2,30,0.0363,5,308000
864771,51084,64241,2,360,2,68,0.0375,5,117000
864771,50532,142248,2,360,2,73,0.04,5,210000
864771,50532,140901,1,180,2,27,0.03,4,220404
864771,51084,65624,2,168,2,99,0.0313,5,84000
864771,50532,144000,2,360,2,47,0.035,5,276700
864771,50532,87922,2,240,2,44,0.0388,4,159000
864771,51084,46308,1,240,2,73,0.0338,4,52000
864771,51084,68904,1,360,1,33,0.0363,5,66000
864771,64500,110000,2,360,2,99,0.0375,5,230000
864771,64500,212645,2,360,2,41,0.0375,5,570000
864771,51084,115566,2,360,2,99,0.0363,5,282772
864771,51084,129385,1,360,2,48,0.0413,5,128000
864771,50532,30607,1,360,2,99,0.0375,4,70400
864771,50532,121572,1,360,2,99,0.035,3,268000
864771,50532,37344,1,360,2,62,0.0375,5,100000
864771,50532,36492,2,240,2,99,0.035,4,60000
864771,50532,88476,2,360,2,30,0.035,5,288500
864771,50532,168036,1,360,2,49,0.04,5,410000
864771,51084,58356,1,360,2,65,0.0413,5,119000
864771,51084,108168,1,360,1,31,0.0375,5,168800
864771,51084,144257,1,360,2,99,0.035,5,311920
864771,64500,69096,2,240,2,99,0.0338,5,251000
864771,51084,206485,2,360,2,99,0.035,5,180000
864771,72222,135024,2,240,2,99,0.0325,4,327900
864771,51075,106476,2,240,2,99,0.0325,5,244000
864771,51084,55000,2,360,2,31,0.0413,4,183600
864771,51084,42444,1,360,1,25,0.0363,4,147500
864771,51084,199224,1,360,2,48,0.0375,5,311200
864771,51084,53232,1,360,1,25,0.0363,4,126080
864771,51084,30000,1,360,1,26,0.0375,5,135000
864771,51084,70512,1,360,1,29,0.0363,5,146400
864771,51084,163164,1,360,2,31,0.0375,5,252000
864771,51084,39612,1,360,2,27,0.0363,5,158400
864771,51084,83436,1,360,1,34,0.0363,5,121500
864771,51084,104976,2,360,2,37,0.0375,5,250000
864771,51084,50004,1,360,1,30,0.0363,5,84000
864771,51084,60000,1,360,2,27,0.0363,5,205000
864771,51084,67284,1,360,1,27,0.0375,5,120000
864771,51084,79476,1,360,2,66,0.0375,5,125000
864771,51084,150312,1,360,2,49,0.0375,5,200000
864771,51084,134208,1,360,2,49,0.0363,5,296000
864771,72222,234996,2,240,2,99,0.0325,5,417000
864771,64500,215052,2,240,2,99,0.0313,5,397000
864771,51084,41400,1,360,2,24,0.0363,4,125910
864771,51084,25332,1,360,1,27,0.035,5,117000
864771,51084,127548,1,360,2,36,0.04,5,234000
864771,51084,38016,1,360,1,51,0.0388,5,62910
864771,51084,63876,1,360,2,46,0.04,3,142000
864771,51084,74628,1,360,2,31,0.0388,4,204000
864771,51084,50292,1,360,2,66,0.0388,4,131104
864771,51084,180132,2,360,2,56,0.0413,5,128000
864771,51084,119412,2,360,2,48,0.0425,5,244000
864771,51084,135012,2,360,2,37,0.04,5,115000
864771,51084,23796,2,360,2,29,0.04,5,110000
